folio,ano,fondo,region_excel,estado_sira,razon_social,nombre_fantasia,rut,tipo_entidad,fecha_suscripcion,modalidad,tipo_convenio,alcance,cuotas_declaradas,tipo_garantia,monto_garantia,toma_razon,estados_financieros,socios_beneficiarios,url,error,timestamp
60037,2022,FFOIP,ATACAMA,Borrador,JUNTA DE VECINOS LA MARQUEZA,,65372850-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,11 de agosto de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.799.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=60037#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/60037,,2026-05-19 12:36:18
55856,2022,FFOIP,ATACAMA,Borrador,COMUNIDAD INDIGENA DIAGUITA CHIGUINTO,COMUNIDAD INDIGENA,65017222-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,16 de agosto de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.665.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55856#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55856,,2026-05-19 12:36:22
55042,2022,FFOIP,AYSEN,Borrador,QUINTA COMPAÑIA DE BOMBEROS DE PUERTO IBAÑEZ,QUINTA COMPAÑIA DE BOMBEROS DE PUERTO IBAÑEZ,65150047-8,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55042#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55042,,2026-05-19 12:36:26
55866,2022,FFOIP,AYSEN,Borrador,ASOCIACION DE VOLEIBOL DE PUERTO AYSEN,ASOCIACION DE VOLEIBOL DE PUERTO AYSEN,65016917-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.378.552,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55866#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55866,,2026-05-19 12:36:29
56048,2022,FFOIP,AYSEN,Borrador,CLUB DEPORTIVO Y SOCIAL COLONIAL,,74352700-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56048#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56048,,2026-05-19 12:36:33
56135,2022,FFOIP,AYSEN,Borrador,AGRUPACIÓN CULTURAL SINFONÍA DEL VIENTO,AGRUPACIÓN CULTURAL SINFONÍA DEL VIENTO,53307710-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.132.101,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56135#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56135,,2026-05-19 12:36:36
57058,2022,FFOIP,AYSEN,Borrador,AGRUPACIÓN CULTURAL Y PRODUCTIVA PRODUCTORAS DE LA PATAGONIA,,65193814-7,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.776.040,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57058#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57058,,2026-05-19 12:36:40
57156,2022,FFOIP,AYSEN,Borrador,COMITÉ DE PRODUCTORES CAPRINOS DE LA COMUNA DE RÍO IBÁÑEZ,COMITÉ CAPRINO,65183217-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57156#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57156,,2026-05-19 12:36:44
57287,2022,FFOIP,AYSEN,Borrador,FERIA CAMPESINA LIBRE,FERIA CAMPESINA LIBRE,65200956-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.746.728,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57287#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57287,,2026-05-19 12:36:48
57548,2022,FFOIP,AYSEN,Borrador,TALLER ARTELNAS CHILE CHICO,ARTELANAS,65183638-7,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57548#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57548,,2026-05-19 12:36:51
57710,2022,FFOIP,AYSEN,Borrador,CENTRO DE PADRES Y APODERADOS JARDÍN FAMILIAR CUNCUNITA PUERTO RAÚL MARÍN BALMACEDA,CENTRO DE PADRES Y APODERADOS JARDÍN FAMILIAR CUNCUNITA PUERTO RAÚL MARÍN BALMACEDA,65070757-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.789.494,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57710#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57710,,2026-05-19 12:36:55
57882,2022,FFOIP,AYSEN,Borrador,CLUB DE ADULTOS MAYORES CORAZONES JOVENES PTO IBAÑEZ,,65303730-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.798.039,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57882#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57882,,2026-05-19 12:36:58
57995,2022,FFOIP,AYSEN,Borrador,ASOCIACIÓN TEACOMPAÑAMOS,ASOCIACIÓN TEACOMPAÑAMOS,65151838-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.419.902,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57995#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57995,,2026-05-19 12:37:02
58494,2022,FFOIP,AYSEN,Borrador,JUNTA DE VECINOS ACHEN AMPLIACIÓN PABLO NERUDA,JUNTA DE VECINOS ACHEN AMPLIACIÓN PABLO NERUDA,65991920-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.799.289,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58494#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58494,,2026-05-19 12:37:05
58656,2022,FFOIP,AYSEN,Borrador,CLUB DE ADULTOS MAYORES LOS AÑOS DORADOS,CLUB DE ADULTOS MAYORES LOS AÑOS DORADOS,65303750-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.797.390,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58656#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58656,,2026-05-19 12:37:09
58841,2022,FFOIP,AYSEN,Borrador,AGRUPACION CULTURAL DE ARTESANAS MANOS AMIGAS,MANOS AMIGAS,65192661-0,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58841#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58841,,2026-05-19 12:37:13
58899,2022,FFOIP,AYSEN,Borrador,COMITE DE HORTICULTORES GRANJA MUNICIPAL DE PUERTO IBAÑEZ,LA GRANJA,65027621-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58899#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58899,,2026-05-19 12:37:16
59478,2022,FFOIP,AYSEN,Borrador,TALLER ARTESANAL CAMPESINO SOCIAL Y CULTURAL RAICES DE MAÑIHUALES,RAICES DE MAÑIHUALES,65088207-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59478#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59478,,2026-05-19 12:37:21
59609,2022,FFOIP,AYSEN,Borrador,COMITÉ RECOLECTORAS LAS COLLALLAS,COMITÉ DE RECOLECTORAS LAS COLLALLAS,65146963-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59609#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59609,,2026-05-19 12:37:25
59796,2022,FFOIP,AYSEN,Borrador,FUNDACIÓN JUNTOS POR AYSÉN,JUNTOS POR AYSÉN,65168053-0,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59796#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59796,,2026-05-19 12:37:29
59888,2022,FFOIP,AYSEN,Borrador,CLUB DE ADULTOS MAYORES EL CONDOR,CLUB DE ADULTOS MAYORES EL CONDOR,65208755-8,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59888#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59888,,2026-05-19 12:37:32
59925,2022,FFOIP,AYSEN,Borrador,RED DE PROFESORES DE EDUCACIÓN FÍSICA Y TÉCNICOS DEPORTIVOS DE AYSÉN,RED DE PROFESORES DE EDUCACIÓN FÍSICA Y TÉCNICOS DEPORTIVOS DE AYSÉN,65024557-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59925#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59925,,2026-05-19 12:37:36
59994,2022,FFOIP,AYSEN,Borrador,"AGRUPACIÓN SOCIAL, CULTURAL Y DEPORTIVA COLECTIVO CHEELKENUE",COLECTIVO CHEELKENUE,65092241-7,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.500.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59994#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59994,,2026-05-19 12:37:39
60001,2022,FFOIP,AYSEN,Borrador,FUNDACIÓN RAÍCES VIVAS,,65085365-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=60001#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/60001,,2026-05-19 12:37:43
60038,2022,FFOIP,AYSEN,Borrador,AGRUPACIÓN DE FAMILIARES Y AMIGOS DE LOS ENFERMOS POSTRADOS EL SUEÑO DE CAROL,,65019821-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.785.845,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=60038#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/60038,,2026-05-19 12:37:49
60090,2022,FFOIP,AYSEN,Borrador,CLUB DEPORTIVO ARBITROS COYHAIQUE ANFA,CLUB ARBITRO COYHAIQUE,65074138-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.494.160,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=60090#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/60090,,2026-05-19 12:37:53
60199,2022,FFOIP,AYSEN,Borrador,CLUB DE ADULTOS MAYORES BAJANDO PA PUERTO AYSEN,CLUB DE ADULTOS MAYORES BAJANDO PA PUERTO AYSEN,65200658-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=60199#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/60199,,2026-05-19 12:37:56
55135,2022,FFOIP,ÑUBLE,Borrador,ORGANIZACION NO GUBERNAMENTAL DE DESARROLLO SONRISAS DE NIÑOS,ONG SONRISAS DE NIÑOS,65133998-7,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.452.765,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55135#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55135,,2026-05-19 12:38:00
55908,2022,FFOIP,ÑUBLE,Borrador,TALLER DE MANUALIDADES MANOS VIRTUOSAS,TALLER DE MANUALIDADES MANOS VIRTUOSAS,65138749-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55908#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55908,,2026-05-19 12:38:03
56449,2022,FFOIP,ÑUBLE,Borrador,CORPORACIÓN CULTURAL Y SOCIAL ARTE Y VIDA DE COELEMU,CORPORACIÓN ARTE Y VIDA,65153724-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.608.570,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56449#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56449,,2026-05-19 12:38:07
56776,2022,FFOIP,ÑUBLE,Borrador,COMITÉ DE ADELANTO LAS GUARDIAS,COMITÉ DE ADELANTO LAS GUARDIAS,65949790-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56776#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56776,,2026-05-19 12:38:11
