fuente,ruta_completa,ruta_relativa,nombre_archivo,extension,tamano_kb,folio_principal,folios_multiples,n_folios_detectados,categoria,folio_match,n_matches
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 60121 JUNTA VECINAL VENTANA  (CERRADO)\Honorario04-01-2023-165305.pdf,05. Atacama\12. Cierre\FOLIO 60121 JUNTA VECINAL VENTANA  (CERRADO)\Honorario04-01-2023-165305.pdf,Honorario04-01-2023-165305.pdf,.pdf,50.3,,"165305,60121",2,rendicion,60121,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 60121 JUNTA VECINAL VENTANA  (CERRADO)\Operación y Difusión04-01-2023-154853.pdf,05. Atacama\12. Cierre\FOLIO 60121 JUNTA VECINAL VENTANA  (CERRADO)\Operación y Difusión04-01-2023-154853.pdf,Operación y Difusión04-01-2023-154853.pdf,.pdf,222.4,,"60121,154853",2,rendicion,60121,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 60121 JUNTA VECINAL VENTANA  (CERRADO)\Termino Convenio Junta Vecinal Ventanas05-12-2022-182638.pdf,05. Atacama\12. Cierre\FOLIO 60121 JUNTA VECINAL VENTANA  (CERRADO)\Termino Convenio Junta Vecinal Ventanas05-12-2022-182638.pdf,Termino Convenio Junta Vecinal Ventanas05-12-2022-182638.pdf,.pdf,273.8,,"60121,182638",2,convenio,60121,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\EQUIPAMIENTO.pdf,05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\EQUIPAMIENTO.pdf,EQUIPAMIENTO.pdf,.pdf,180.3,60202,,1,rendicion,60202,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\FORMULARIO DE RENDICION FINANCIERA.pdf,05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\FORMULARIO DE RENDICION FINANCIERA.pdf,FORMULARIO DE RENDICION FINANCIERA.pdf,.pdf,781.9,60202,,1,rendicion,60202,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\HONORARIOS.pdf,05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\HONORARIOS.pdf,HONORARIOS.pdf,.pdf,213.7,60202,,1,rendicion,60202,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\MEDIOS DE VERIFICACION.pdf,05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\MEDIOS DE VERIFICACION.pdf,MEDIOS DE VERIFICACION.pdf,.pdf,3569.7,60202,,1,rendicion,60202,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\OPERACION Y DIFUSION.pdf,05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\OPERACION Y DIFUSION.pdf,OPERACION Y DIFUSION.pdf,.pdf,920.6,60202,,1,rendicion,60202,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\RECEPCION FINANCIERA.pdf,05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\RECEPCION FINANCIERA.pdf,RECEPCION FINANCIERA.pdf,.pdf,195.9,60202,,1,rendicion,60202,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\REVISION FINANCIERA.pdf,05. Atacama\12. Cierre\FOLIO 60202- JUNTA DE VECINOS JARDINES EL PALOMAR\REVISION FINANCIERA.pdf,REVISION FINANCIERA.pdf,.pdf,167.7,60202,,1,rendicion,60202,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 60121 JUNTA VECINAL VENTANA  (CERRADO)\MEDIOS DE VERIFICCAIÓN\Lista de asistencia04-01-2023-154156.pdf,05. Atacama\12. Cierre\FOLIO 60121 JUNTA VECINAL VENTANA  (CERRADO)\MEDIOS DE VERIFICCAIÓN\Lista de asistencia04-01-2023-154156.pdf,Lista de asistencia04-01-2023-154156.pdf,.pdf,2001.1,,"60121,154156",2,rendicion,60121,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 60037 JUNTA DE VECINOS LA MARQUEZA  (CERRADO)\MEDIOS DE VERIFICACIÓN\Lista de asistencia y fotografias04-01-2023-141144.pdf,05. Atacama\12. Cierre\FOLIO 60037 JUNTA DE VECINOS LA MARQUEZA  (CERRADO)\MEDIOS DE VERIFICACIÓN\Lista de asistencia y fotografias04-01-2023-141144.pdf,Lista de asistencia y fotografias04-01-2023-141144.pdf,.pdf,4140.0,,"60037,141144",2,rendicion,60037,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 59440 CLUB ADULTO MAYOR DESIERTO FLORIDO SAN PEDRO  (CERRADO)\MEDIOS DE VERIFICACIÓN\Listas de asistencia y fotografias04-01-2023-172801.pdf,05. Atacama\12. Cierre\FOLIO 59440 CLUB ADULTO MAYOR DESIERTO FLORIDO SAN PEDRO  (CERRADO)\MEDIOS DE VERIFICACIÓN\Listas de asistencia y fotografias04-01-2023-172801.pdf,Listas de asistencia y fotografias04-01-2023-172801.pdf,.pdf,4194.1,,"172801,59440",2,rendicion,59440,1
convenios,"D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58939 - UNION COMUNAL DE JUNTAS DE VECINOS CANDELARIA GONEYECHEA  (CERRADO)\MEDIOS DE VERIFICACIÓN\Listas de asistencis,encuestas y fotografias05-01-2023-112833.pdf","05. Atacama\12. Cierre\FOLIO 58939 - UNION COMUNAL DE JUNTAS DE VECINOS CANDELARIA GONEYECHEA  (CERRADO)\MEDIOS DE VERIFICACIÓN\Listas de asistencis,encuestas y fotografias05-01-2023-112833.pdf","Listas de asistencis,encuestas y fotografias05-01-2023-112833.pdf",.pdf,3506.6,,"112833,58939",2,rendicion,58939,1
convenios,"D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58844 JUNTA DE VECINOS VILLA ESPERANZA II  (CERRADO)\Medios de verificación\Lista de asistencia, fotografias y verificadores05-01-2023-101555.pdf","05. Atacama\12. Cierre\FOLIO 58844 JUNTA DE VECINOS VILLA ESPERANZA II  (CERRADO)\Medios de verificación\Lista de asistencia, fotografias y verificadores05-01-2023-101555.pdf","Lista de asistencia, fotografias y verificadores05-01-2023-101555.pdf",.pdf,2006.5,,"58844,101555",2,rendicion,58844,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58822- JUNTA DE VECINOS AMPLIACION PAIPOTE (CERRADO)\MEDIOS DE VERIFICACION\FOTOGRAFIAS Y LISTA DE ASISTENCIA.pdf,05. Atacama\12. Cierre\FOLIO 58822- JUNTA DE VECINOS AMPLIACION PAIPOTE (CERRADO)\MEDIOS DE VERIFICACION\FOTOGRAFIAS Y LISTA DE ASISTENCIA.pdf,FOTOGRAFIAS Y LISTA DE ASISTENCIA.pdf,.pdf,3545.9,58822,,1,rendicion,58822,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58813-JUNTA DE VECINOS ESTACION PAIPOTE (CERRADO)\MEDIOS DE VERIFICACION\LISTA DE ASISTENCIA Y FOTOGRAFIAS.pdf,05. Atacama\12. Cierre\FOLIO 58813-JUNTA DE VECINOS ESTACION PAIPOTE (CERRADO)\MEDIOS DE VERIFICACION\LISTA DE ASISTENCIA Y FOTOGRAFIAS.pdf,LISTA DE ASISTENCIA Y FOTOGRAFIAS.pdf,.pdf,6223.4,58813,,1,rendicion,58813,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58808- JUNTA DE VECINOS UNION Y PROGRESO POBLACION RAFAEL TORREBLANCA (CERRADO)\MEDIOS DE VERIFICACION\FOTOGRAFIAS Y LISTA ASISTENCIA.pdf,05. Atacama\12. Cierre\FOLIO 58808- JUNTA DE VECINOS UNION Y PROGRESO POBLACION RAFAEL TORREBLANCA (CERRADO)\MEDIOS DE VERIFICACION\FOTOGRAFIAS Y LISTA ASISTENCIA.pdf,FOTOGRAFIAS Y LISTA ASISTENCIA.pdf,.pdf,1454.9,58808,,1,rendicion,58808,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58737- COMITE NUEVO RENACER (CERRADO)\MEDIOS DE VERIFICACION\FOTOGRAFIAS.pdf,05. Atacama\12. Cierre\FOLIO 58737- COMITE NUEVO RENACER (CERRADO)\MEDIOS DE VERIFICACION\FOTOGRAFIAS.pdf,FOTOGRAFIAS.pdf,.pdf,304.7,58737,,1,rendicion,58737,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58737- COMITE NUEVO RENACER (CERRADO)\MEDIOS DE VERIFICACION\LISTA DE ASISTENCIA.pdf,05. Atacama\12. Cierre\FOLIO 58737- COMITE NUEVO RENACER (CERRADO)\MEDIOS DE VERIFICACION\LISTA DE ASISTENCIA.pdf,LISTA DE ASISTENCIA.pdf,.pdf,4978.1,58737,,1,rendicion,58737,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58737- COMITE NUEVO RENACER (CERRADO)\MEDIOS DE VERIFICACION\MATERIAL DESARROLLO TALLERES.pdf,05. Atacama\12. Cierre\FOLIO 58737- COMITE NUEVO RENACER (CERRADO)\MEDIOS DE VERIFICACION\MATERIAL DESARROLLO TALLERES.pdf,MATERIAL DESARROLLO TALLERES.pdf,.pdf,1761.7,58737,,1,rendicion,58737,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58696- JUNTA DE VECINOS FERROVIARIA (CERRADO)\MEDIOS DE VERIFICACION\FOTOGRAFIAS.pdf,05. Atacama\12. Cierre\FOLIO 58696- JUNTA DE VECINOS FERROVIARIA (CERRADO)\MEDIOS DE VERIFICACION\FOTOGRAFIAS.pdf,FOTOGRAFIAS.pdf,.pdf,4339.9,58696,,1,rendicion,58696,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58696- JUNTA DE VECINOS FERROVIARIA (CERRADO)\MEDIOS DE VERIFICACION\LISTA DE ASISTENCIA.pdf,05. Atacama\12. Cierre\FOLIO 58696- JUNTA DE VECINOS FERROVIARIA (CERRADO)\MEDIOS DE VERIFICACION\LISTA DE ASISTENCIA.pdf,LISTA DE ASISTENCIA.pdf,.pdf,6882.4,58696,,1,rendicion,58696,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58633 - JUNTA DE VECINOS VILLA POTRERILLOS (CERRADO)\MEDIOS DE VERIFICACION\FOTOGRAFIAS.pdf,05. Atacama\12. Cierre\FOLIO 58633 - JUNTA DE VECINOS VILLA POTRERILLOS (CERRADO)\MEDIOS DE VERIFICACION\FOTOGRAFIAS.pdf,FOTOGRAFIAS.pdf,.pdf,500.3,58633,,1,rendicion,58633,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58633 - JUNTA DE VECINOS VILLA POTRERILLOS (CERRADO)\MEDIOS DE VERIFICACION\LISTA DE ASISTENCIA.pdf,05. Atacama\12. Cierre\FOLIO 58633 - JUNTA DE VECINOS VILLA POTRERILLOS (CERRADO)\MEDIOS DE VERIFICACION\LISTA DE ASISTENCIA.pdf,LISTA DE ASISTENCIA.pdf,.pdf,2027.9,58633,,1,rendicion,58633,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58633 - JUNTA DE VECINOS VILLA POTRERILLOS (CERRADO)\MEDIOS DE VERIFICACION\medios de verificacion .pdf,05. Atacama\12. Cierre\FOLIO 58633 - JUNTA DE VECINOS VILLA POTRERILLOS (CERRADO)\MEDIOS DE VERIFICACION\medios de verificacion .pdf,medios de verificacion .pdf,.pdf,2066.1,58633,,1,rendicion,58633,1
convenios,"D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58503- TALLER SOCIAL, CULTURAL Y RECREATIVO UNIDAS POR DOMEYKO (CERRADO)\MEDIOS DE VERIFICACION\FOTOGRAFIAS Y LISTA DE ASISTENCIA.pdf","05. Atacama\12. Cierre\FOLIO 58503- TALLER SOCIAL, CULTURAL Y RECREATIVO UNIDAS POR DOMEYKO (CERRADO)\MEDIOS DE VERIFICACION\FOTOGRAFIAS Y LISTA DE ASISTENCIA.pdf",FOTOGRAFIAS Y LISTA DE ASISTENCIA.pdf,.pdf,2702.2,58503,,1,rendicion,58503,1
convenios,"D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58219 - FUNDACION PROYECTO SER HUMANO  (CERRADO)\MEDIOS DE VERIFICACION\fotografías, encuestas,varios12-01-2023-110131.pdf","05. Atacama\12. Cierre\FOLIO 58219 - FUNDACION PROYECTO SER HUMANO  (CERRADO)\MEDIOS DE VERIFICACION\fotografías, encuestas,varios12-01-2023-110131.pdf","fotografías, encuestas,varios12-01-2023-110131.pdf",.pdf,6762.2,,"110131,58219",2,rendicion,58219,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\1_LISTAS DE ASISTENCIA\1_LISTA ASISTENCIA TALLER 1_13.10.22.pdf,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\1_LISTAS DE ASISTENCIA\1_LISTA ASISTENCIA TALLER 1_13.10.22.pdf,1_LISTA ASISTENCIA TALLER 1_13.10.22.pdf,.pdf,728.7,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\1_LISTAS DE ASISTENCIA\1_LISTA ASISTENCIA TALLER 2_20.10.22.pdf,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\1_LISTAS DE ASISTENCIA\1_LISTA ASISTENCIA TALLER 2_20.10.22.pdf,1_LISTA ASISTENCIA TALLER 2_20.10.22.pdf,.pdf,1080.2,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\4_INVITACIONES\Compostéate Chañaral afiche si.png,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\4_INVITACIONES\Compostéate Chañaral afiche si.png,Compostéate Chañaral afiche si.png,.png,658.9,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\5_CONTENIDO Y MATERIAL GRÁFICO\Diptico Modulo 1_parte 1.png,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\5_CONTENIDO Y MATERIAL GRÁFICO\Diptico Modulo 1_parte 1.png,Diptico Modulo 1_parte 1.png,.png,345.0,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\5_CONTENIDO Y MATERIAL GRÁFICO\Diptico Modulo 1_parte 2.png,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\5_CONTENIDO Y MATERIAL GRÁFICO\Diptico Modulo 1_parte 2.png,Diptico Modulo 1_parte 2.png,.png,377.0,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\5_CONTENIDO Y MATERIAL GRÁFICO\LAMINA RECORDATORIO COMPOSTERAS.png,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\5_CONTENIDO Y MATERIAL GRÁFICO\LAMINA RECORDATORIO COMPOSTERAS.png,LAMINA RECORDATORIO COMPOSTERAS.png,.png,671.0,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\5_CONTENIDO Y MATERIAL GRÁFICO\PRESENTACION FFOIP MODULO 1.pdf,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\5_CONTENIDO Y MATERIAL GRÁFICO\PRESENTACION FFOIP MODULO 1.pdf,PRESENTACION FFOIP MODULO 1.pdf,.pdf,16827.0,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\6_PLANO COMPOSTERA\plano compostera.pdf,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\6_PLANO COMPOSTERA\plano compostera.pdf,plano compostera.pdf,.pdf,784.5,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\7_CERTIFICADO DE PARTICIPACIÓN\Certificado Participación Compostéate Chañaral.png,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\7_CERTIFICADO DE PARTICIPACIÓN\Certificado Participación Compostéate Chañaral.png,Certificado Participación Compostéate Chañaral.png,.png,321.0,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 1-2.jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 1-2.jpeg,encuesta 1-2.jpeg,.jpeg,100.7,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 11-12.jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 11-12.jpeg,encuesta 11-12.jpeg,.jpeg,99.6,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 13-14.jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 13-14.jpeg,encuesta 13-14.jpeg,.jpeg,101.1,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 15.jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 15.jpeg,encuesta 15.jpeg,.jpeg,104.1,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 3-4.jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 3-4.jpeg,encuesta 3-4.jpeg,.jpeg,103.4,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 5-6.jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 5-6.jpeg,encuesta 5-6.jpeg,.jpeg,101.4,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 7-8.jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 7-8.jpeg,encuesta 7-8.jpeg,.jpeg,101.7,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 9-10.jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\8_ENCUESTA DE EVALUACIÓN\encuesta 9-10.jpeg,encuesta 9-10.jpeg,.jpeg,103.4,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\2_REGISTRO FOTOGRÁFICO\CONSTRUCCIÓN COMPOSTERAS\WhatsApp Image 2022-09-13 at 6.26.37 PM.jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\2_REGISTRO FOTOGRÁFICO\CONSTRUCCIÓN COMPOSTERAS\WhatsApp Image 2022-09-13 at 6.26.37 PM.jpeg,WhatsApp Image 2022-09-13 at 6.26.37 PM.jpeg,.jpeg,149.3,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\2_REGISTRO FOTOGRÁFICO\CONSTRUCCIÓN COMPOSTERAS\WhatsApp Image 2022-09-13 at 7.04.28 PM.jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\2_REGISTRO FOTOGRÁFICO\CONSTRUCCIÓN COMPOSTERAS\WhatsApp Image 2022-09-13 at 7.04.28 PM.jpeg,WhatsApp Image 2022-09-13 at 7.04.28 PM.jpeg,.jpeg,375.2,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\2_REGISTRO FOTOGRÁFICO\CONSTRUCCIÓN COMPOSTERAS\WhatsApp Image 2022-10-05 at 11.26.27 AM (1).jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\2_REGISTRO FOTOGRÁFICO\CONSTRUCCIÓN COMPOSTERAS\WhatsApp Image 2022-10-05 at 11.26.27 AM (1).jpeg,WhatsApp Image 2022-10-05 at 11.26.27 AM (1).jpeg,.jpeg,303.5,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\2_REGISTRO FOTOGRÁFICO\CONSTRUCCIÓN COMPOSTERAS\WhatsApp Image 2022-10-05 at 11.26.27 AM (3).jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\2_REGISTRO FOTOGRÁFICO\CONSTRUCCIÓN COMPOSTERAS\WhatsApp Image 2022-10-05 at 11.26.27 AM (3).jpeg,WhatsApp Image 2022-10-05 at 11.26.27 AM (3).jpeg,.jpeg,341.7,58092,,1,rendicion,58092,1
convenios,D:\Downloads\convenios y cierres\05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\2_REGISTRO FOTOGRÁFICO\CONSTRUCCIÓN COMPOSTERAS\WhatsApp Image 2022-10-05 at 11.26.28 AM.jpeg,05. Atacama\12. Cierre\FOLIO 58092- COMITE AMBIENTAL COMUNAL DE CHAÑARAL(CERRADO)\MEDIOS DE VERIFICACIÓN\2_REGISTRO FOTOGRÁFICO\CONSTRUCCIÓN COMPOSTERAS\WhatsApp Image 2022-10-05 at 11.26.28 AM.jpeg,WhatsApp Image 2022-10-05 at 11.26.28 AM.jpeg,.jpeg,427.4,58092,,1,rendicion,58092,1
